stock_id,tag_id,score_level,confidence_level,source,evidence_text,start_date,end_date,updated_by,updated_at
2467,panel,core,high,official_business,業務描述匹配: 顯示器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2467,pcb,core,high,official_business,業務描述匹配: 印刷電路板,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2467,semiconductor_equipment,core,high,official_business,業務描述匹配: 製程設備,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2467,semiconductor_material,core,high,official_business,業務描述匹配: 光阻,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2467,tft_lcd,core,high,official_business,業務描述匹配: TFT,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2468,cybersecurity,related,medium,official_sector,官方產業分類: 資訊服務業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2471,cybersecurity,related,medium,official_sector,官方產業分類: 資訊服務業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2472,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2474,heat_dissipation,core,high,official_business,業務描述匹配: 散熱,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2474,server_odm,core,high,official_business,業務描述匹配: 筆電,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2476,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2478,chip_resistor,core,high,official_business,業務描述匹配: 晶片電阻,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2478,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2478,passive_component,core,high,official_business,業務描述匹配: 被動元件,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2480,cybersecurity,related,medium,official_sector,官方產業分類: 資訊服務業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2481,mosfet,core,high,official_business,業務描述匹配: 功率半導體,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2481,osat,core,high,official_business,業務描述匹配: 半導體封裝,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2481,semiconductor,related,medium,official_sector,官方產業分類: 半導體業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2483,aluminum_cap,core,high,official_business,業務描述匹配: 固態電容,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2483,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2483,passive_component,core,high,official_business,業務描述匹配: 電容器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2484,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2484,passive_component,core,high,official_business,業務描述匹配: 石英振盪器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2485,networking,related,medium,official_sector,官方產業分類: 通信網路業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2485,rf_component,core,high,official_business,業務描述匹配: 射頻,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,heat_dissipation,core,high,official_business,業務描述匹配: 散熱,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,led,core,high,official_business,業務描述匹配: LED,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,led_backlight,core,high,official_business,業務描述匹配: 背光模組,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,optical_module,core,high,official_business,業務描述匹配: 光模組,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,optoelectronic,related,medium,official_sector,官方產業分類: 光電業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2486,panel,core,high,official_business,業務描述匹配: 背光模組,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2486,semiconductor_material,core,high,official_business,業務描述匹配: 導線架,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2489,optoelectronic,related,medium,official_sector,官方產業分類: 光電業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2489,panel,core,high,official_business,業務描述匹配: 顯示器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2489,tft_lcd,core,high,official_business,業務描述匹配: TFT-LCD,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2491,optoelectronic,related,medium,official_sector,官方產業分類: 光電業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2491,panel,core,high,official_business,業務描述匹配: 面板,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2492,chip_resistor,core,high,official_business,業務描述匹配: 晶片電阻,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2492,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2492,mlcc,core,high,official_business,業務描述匹配: MLCC,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2492,passive_component,core,high,official_business,業務描述匹配: 被動元件,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2492,rf_component,core,high,official_business,業務描述匹配: 射頻,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2493,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2493,inductor_component,core,high,official_business,業務描述匹配: 電感,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2495,computer_peripheral,related,medium,official_sector,官方產業分類: 電腦及週邊設備業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2497,auto_parts,related,medium,official_sector,官方產業分類: 汽車工業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2498,networking,related,medium,official_sector,官方產業分類: 通信網路業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2501,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2504,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2505,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2506,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2509,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2511,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2515,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2516,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2520,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2524,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2527,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2528,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2530,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2534,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2535,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2536,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2537,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2538,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2539,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2540,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2542,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2543,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2545,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2546,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2547,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2548,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2596,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2597,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2601,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2603,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2605,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2606,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2607,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2608,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2609,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2610,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2611,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2612,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2613,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2615,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2616,oil_gas,related,medium,official_sector,官方產業分類: 油電燃氣業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2617,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2618,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2630,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2633,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2634,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2636,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2637,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2640,cloud_digital,related,medium,official_sector,官方產業分類: 數位雲端,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2641,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2642,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2643,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2645,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2646,shipping,related,medium,official_sector,官方產業分類: 航運業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2701,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2702,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2704,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2705,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2706,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2707,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2712,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2718,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2719,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2722,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2723,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2726,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2727,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2729,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2731,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2732,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2734,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2736,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2739,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2740,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2743,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2745,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2748,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2751,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2752,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2753,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2754,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2755,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2756,tourism_hospitality,related,medium,official_sector,官方產業分類: 觀光餐旅,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2762,sports_leisure,related,medium,official_sector,官方產業分類: 運動休閒,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2801,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2812,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2816,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2820,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2832,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2834,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2836,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2838,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2845,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2849,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2850,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2851,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2852,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2855,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2867,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2880,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2881,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2882,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2883,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2884,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2885,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2886,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2887,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2889,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2890,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2891,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2892,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2897,financial,related,medium,official_sector,官方產業分類: 金融保險,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2901,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2903,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2905,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2906,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2908,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2910,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2911,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2912,ev,core,high,official_business,業務描述匹配: EV,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
2912,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2913,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2915,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2916,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2923,construction,related,medium,official_sector,官方產業分類: 建材營造,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2924,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2926,cultural_creative,related,medium,official_sector,官方產業分類: 文化創意業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2929,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2937,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2939,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2941,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2945,retail_trade,related,medium,official_sector,官方產業分類: 貿易百貨,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2947,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2948,home_living,related,medium,official_sector,官方產業分類: 居家生活,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
2949,cloud_digital,related,medium,official_sector,官方產業分類: 數位雲端,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3002,computer_peripheral,related,medium,official_sector,官方產業分類: 電腦及週邊設備業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3002,passive_component,core,high,official_business,業務描述匹配: 保護元件,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3002,power_supply,core,high,official_business,業務描述匹配: 電源,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3002,touch_panel,core,high,official_business,業務描述匹配: 觸控螢幕,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3003,connector,core,high,official_business,業務描述匹配: 端子,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3003,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3004,steel,related,medium,official_sector,官方產業分類: 鋼鐵工業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3005,computer_peripheral,related,medium,official_sector,官方產業分類: 電腦及週邊設備業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3005,server_odm,core,high,official_business,業務描述匹配: 筆電,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3006,dram,core,high,official_business,業務描述匹配: 記憶體IC,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3006,ic_design,core,high,official_business,業務描述匹配: IC設計,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3006,nand,core,high,official_business,業務描述匹配: Flash,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3006,semiconductor,related,medium,official_sector,官方產業分類: 半導體業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3008,cis,core,high,official_business,業務描述匹配: CIS,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3008,optical_module,core,high,official_business,業務描述匹配: 光學鏡頭,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3008,optoelectronic,related,medium,official_sector,官方產業分類: 光電業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3010,panel,core,high,official_business,業務描述匹配: 顯示器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3010,pcb,core,high,official_business,業務描述匹配: 印刷電路板,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3010,solar,core,high,official_business,業務描述匹配: 太陽能,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3011,electronic_component,related,medium,official_sector,官方產業分類: 電子零組件業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3013,computer_peripheral,related,medium,official_sector,官方產業分類: 電腦及週邊設備業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
3013,heat_dissipation,core,high,official_business,業務描述匹配: 散熱,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3013,server_odm,core,high,official_business,業務描述匹配: 伺服器,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3014,connector,core,high,official_business,業務描述匹配: USB,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3014,ic_design,core,high,official_business,業務描述匹配: IC設計,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3014,panel,core,high,official_business,業務描述匹配: 面板,2026-04-13T01:20:12.243019,,system,2026-04-13T01:20:12.243019
3014,semiconductor,related,medium,official_sector,官方產業分類: 半導體業,2026-04-13T01:06:56.534581,,system,2026-04-13T01:20:12.243019
